r= 10 
Inference for Stan model: tensor2d_kron.
4 chains, each with iter=600; warmup=500; thin=1; 
U[201,8]  -0.06    0.06 0.30 -0.71 -0.28 -0.08  0.14  0.52    23 1.11
U[201,9]  -0.03    0.03 0.31 -0.60 -0.23 -0.04  0.17  0.56    98 1.05
U[201,10]  0.05    0.03 0.28 -0.56 -0.15  0.07  0.24  0.58    96 1.07
U[202,1]   0.04    0.06 0.34 -0.58 -0.20  0.04  0.28  0.68    31 1.20
U[202,2]   0.02    0.04 0.32 -0.64 -0.18  0.01  0.23  0.66    64 1.03
U[202,3]   0.00    0.05 0.32 -0.55 -0.23 -0.02  0.22  0.61    48 1.09
U[202,4]   0.15    0.05 0.31 -0.45 -0.06  0.15  0.37  0.77    46 1.08
U[202,5]  -0.03    0.03 0.30 -0.61 -0.24 -0.02  0.18  0.50    75 1.05
U[202,6]  -0.04    0.05 0.33 -0.68 -0.27 -0.04  0.18  0.59    45 1.05
U[202,7]  -0.01    0.04 0.31 -0.55 -0.22 -0.02  0.19  0.57    49 1.08
U[202,8]  -0.05    0.04 0.32 -0.62 -0.28 -0.07  0.17  0.56    53 1.07
U[202,9]   0.01    0.08 0.34 -0.57 -0.23 -0.03  0.22  0.68    19 1.08
U[202,10] -0.03    0.05 0.35 -0.70 -0.24 -0.02  0.18  0.72    47 1.08
U[203,1]   0.06    0.04 0.33 -0.63 -0.15  0.07  0.27  0.71    75 1.02
U[203,2]   0.00    0.04 0.30 -0.63 -0.18 -0.02  0.18  0.63    65 1.07
U[203,3]  -0.06    0.04 0.34 -0.67 -0.29 -0.06  0.16  0.60    61 1.07
U[203,4]   0.04    0.04 0.33 -0.63 -0.17  0.05  0.28  0.62    54 1.08
U[203,5]  -0.02    0.03 0.28 -0.55 -0.21 -0.04  0.19  0.57    82 1.02
U[203,6]  -0.01    0.05 0.32 -0.60 -0.24 -0.02  0.20  0.61    47 1.11
U[203,7]   0.00    0.04 0.30 -0.61 -0.17 -0.01  0.17  0.67    63 1.04
U[203,8]  -0.03    0.04 0.32 -0.67 -0.24 -0.04  0.19  0.61    74 1.00
U[203,9]  -0.03    0.07 0.36 -0.77 -0.27 -0.02  0.20  0.60    27 1.15
U[203,10] -0.09    0.03 0.32 -0.63 -0.30 -0.13  0.12  0.56    84 1.01
U[204,1]  -0.15    0.07 0.34 -0.74 -0.40 -0.17  0.08  0.56    25 1.17
U[204,2]  -0.08    0.08 0.36 -0.76 -0.31 -0.09  0.15  0.65    18 1.20
U[204,3]   0.03    0.04 0.31 -0.51 -0.19  0.02  0.24  0.62    74 1.04
U[204,4]   0.07    0.09 0.35 -0.59 -0.17  0.04  0.31  0.76    17 1.17
U[204,5]   0.18    0.13 0.36 -0.54 -0.04  0.18  0.40  0.88     8 1.19
U[204,6]   0.00    0.06 0.30 -0.61 -0.22  0.01  0.20  0.55    30 1.19
U[204,7]  -0.02    0.07 0.34 -0.71 -0.25  0.01  0.22  0.57    23 1.11
U[204,8]  -0.02    0.04 0.31 -0.62 -0.25 -0.02  0.18  0.60    67 1.03
U[204,9]  -0.08    0.14 0.36 -0.78 -0.31 -0.10  0.16  0.64     6 1.20
U[204,10]  0.06    0.06 0.36 -0.65 -0.18  0.05  0.30  0.77    37 1.12
U[205,1]  -0.11    0.04 0.31 -0.63 -0.33 -0.11  0.09  0.53    67 1.05
U[205,2]  -0.04    0.03 0.30 -0.67 -0.25 -0.03  0.15  0.56    87 1.03
U[205,3]   0.02    0.05 0.30 -0.61 -0.17  0.03  0.20  0.59    41 1.10
U[205,4]   0.01    0.03 0.32 -0.55 -0.23  0.02  0.23  0.64    89 1.03
U[205,5]   0.00    0.04 0.33 -0.67 -0.23 -0.02  0.22  0.67    57 1.08
U[205,6]   0.00    0.04 0.30 -0.61 -0.23  0.00  0.23  0.59    54 1.05
U[205,7]  -0.01    0.05 0.34 -0.64 -0.26 -0.01  0.22  0.59    42 1.10
U[205,8]   0.01    0.05 0.35 -0.74 -0.20  0.03  0.26  0.63    44 1.06
U[205,9]   0.01    0.05 0.35 -0.69 -0.22  0.03  0.24  0.64    52 1.15
U[205,10] -0.01    0.04 0.31 -0.56 -0.25 -0.02  0.22  0.58    75 1.03
U[206,1]   0.01    0.04 0.31 -0.59 -0.19  0.02  0.24  0.60    69 1.05
U[206,2]   0.05    0.03 0.31 -0.50 -0.18  0.05  0.26  0.64   101 1.04
U[206,3]  -0.01    0.04 0.32 -0.64 -0.25  0.01  0.23  0.57    62 1.05
U[206,4]   0.00    0.05 0.34 -0.68 -0.26  0.00  0.20  0.68    53 1.04
U[206,5]   0.00    0.04 0.31 -0.63 -0.20  0.00  0.22  0.59    57 1.08
U[206,6]  -0.01    0.03 0.31 -0.66 -0.20  0.03  0.20  0.52    83 1.03
U[206,7]   0.01    0.05 0.33 -0.59 -0.23  0.00  0.22  0.64    52 1.02
U[206,8]   0.00    0.04 0.32 -0.65 -0.20  0.01  0.21  0.56    75 1.02
U[206,9]  -0.01    0.05 0.30 -0.63 -0.20  0.00  0.16  0.62    43 1.10
U[206,10] -0.03    0.04 0.30 -0.65 -0.21 -0.02  0.16  0.54    71 1.01
U[207,1]  -0.13    0.06 0.33 -0.77 -0.35 -0.12  0.09  0.48    33 1.16
U[207,2]  -0.01    0.13 0.32 -0.56 -0.22 -0.02  0.18  0.72     6 1.20
U[207,3]   0.05    0.04 0.30 -0.47 -0.19  0.04  0.26  0.63    72 1.05
U[207,4]  -0.06    0.05 0.33 -0.67 -0.26 -0.06  0.16  0.59    36 1.11
U[207,5]   0.08    0.03 0.32 -0.51 -0.14  0.07  0.31  0.69   111 1.05
U[207,6]   0.01    0.06 0.34 -0.66 -0.22  0.02  0.25  0.73    36 1.11
U[207,7]   0.05    0.11 0.36 -0.69 -0.16  0.10  0.29  0.73    11 1.20
U[207,8]  -0.05    0.05 0.35 -0.71 -0.30 -0.05  0.20  0.65    43 1.10
U[207,9]  -0.05    0.04 0.31 -0.68 -0.25 -0.08  0.15  0.49    71 1.06
U[207,10] -0.04    0.04 0.32 -0.69 -0.26 -0.05  0.20  0.54    77 1.02
U[208,1]   0.07    0.08 0.34 -0.50 -0.18  0.03  0.29  0.82    20 1.15
U[208,2]  -0.03    0.04 0.36 -0.64 -0.26 -0.04  0.20  0.69    87 1.06
U[208,3]   0.00    0.04 0.32 -0.66 -0.21  0.01  0.21  0.64    75 1.02
U[208,4]   0.00    0.04 0.32 -0.63 -0.23  0.00  0.24  0.60    55 1.08
U[208,5]  -0.04    0.04 0.31 -0.54 -0.26 -0.08  0.19  0.52    65 1.07
U[208,6]   0.02    0.04 0.31 -0.66 -0.18  0.02  0.25  0.55    55 1.06
U[208,7]   0.08    0.05 0.31 -0.54 -0.13  0.09  0.29  0.67    45 1.07
U[208,8]   0.01    0.05 0.30 -0.58 -0.18  0.01  0.20  0.61    37 1.06
U[208,9]  -0.01    0.04 0.34 -0.66 -0.24 -0.01  0.21  0.60    62 1.04
U[208,10]  0.03    0.04 0.35 -0.58 -0.22  0.01  0.26  0.70    71 1.04
U[209,1]   0.02    0.03 0.31 -0.57 -0.19  0.03  0.23  0.65    84 1.03
U[209,2]   0.03    0.07 0.34 -0.68 -0.16  0.02  0.25  0.67    26 1.15
U[209,3]  -0.02    0.03 0.28 -0.57 -0.22  0.00  0.18  0.48   109 1.02
U[209,4]  -0.04    0.05 0.33 -0.80 -0.23 -0.04  0.17  0.59    53 1.04
U[209,5]  -0.05    0.04 0.34 -0.79 -0.26 -0.03  0.20  0.53    73 1.04
U[209,6]   0.01    0.03 0.29 -0.49 -0.21  0.00  0.21  0.61   102 1.01
U[209,7]   0.02    0.05 0.33 -0.66 -0.19  0.06  0.24  0.57    42 1.11
U[209,8]  -0.02    0.03 0.31 -0.62 -0.25 -0.01  0.19  0.58    79 1.04
U[209,9]  -0.03    0.03 0.33 -0.62 -0.25 -0.05  0.19  0.64   105 1.01
U[209,10]  0.01    0.04 0.33 -0.60 -0.23  0.01  0.22  0.65    84 1.02
U[210,1]  -0.09    0.03 0.31 -0.67 -0.28 -0.11  0.14  0.50    91 1.02
U[210,2]  -0.09    0.05 0.29 -0.59 -0.29 -0.11  0.10  0.52    31 1.10
U[210,3]   0.06    0.04 0.30 -0.48 -0.16  0.04  0.26  0.68    64 1.07
U[210,4]   0.00    0.04 0.35 -0.63 -0.24  0.00  0.24  0.68    60 1.04
U[210,5]   0.03    0.05 0.34 -0.63 -0.21  0.03  0.27  0.67    56 1.09
U[210,6]   0.02    0.05 0.33 -0.69 -0.16  0.03  0.24  0.69    55 1.05
U[210,7]   0.00    0.03 0.29 -0.53 -0.21 -0.01  0.18  0.58    73 1.10
U[210,8]  -0.03    0.04 0.30 -0.59 -0.22 -0.06  0.17  0.54    64 1.03
U[210,9]  -0.07    0.04 0.32 -0.72 -0.31 -0.08  0.15  0.52    80 1.06
U[210,10] -0.02    0.04 0.34 -0.64 -0.25 -0.02  0.23  0.63    82 1.08
U[211,1]  -0.01    0.05 0.35 -0.74 -0.27  0.01  0.25  0.63    42 1.07
U[211,2]   0.10    0.05 0.36 -0.62 -0.18  0.11  0.34  0.80    52 1.07
U[211,3]  -0.02    0.04 0.30 -0.59 -0.22 -0.03  0.20  0.63    54 1.06
U[211,4]   0.08    0.04 0.32 -0.59 -0.13  0.10  0.31  0.64    60 1.07
U[211,5]   0.04    0.04 0.30 -0.52 -0.17  0.06  0.24  0.60    49 1.07
U[211,6]   0.04    0.04 0.32 -0.56 -0.18  0.03  0.26  0.63    55 1.07
U[211,7]   0.05    0.04 0.31 -0.64 -0.14  0.08  0.27  0.64    77 1.03
U[211,8]   0.04    0.05 0.33 -0.66 -0.19  0.03  0.28  0.68    49 1.10
U[211,9]   0.00    0.03 0.26 -0.52 -0.16  0.00  0.18  0.44    86 1.03
U[211,10] -0.05    0.06 0.33 -0.77 -0.27 -0.05  0.19  0.54    28 1.10
U[212,1]  -0.08    0.04 0.30 -0.60 -0.31 -0.08  0.13  0.53    66 1.04
U[212,2]  -0.03    0.09 0.32 -0.58 -0.26 -0.04  0.17  0.64    11 1.12
U[212,3]  -0.04    0.04 0.32 -0.66 -0.26 -0.03  0.21  0.53    84 1.03
U[212,4]  -0.08    0.03 0.31 -0.65 -0.29 -0.07  0.14  0.55    91 1.02
U[212,5]   0.07    0.04 0.33 -0.59 -0.13  0.04  0.25  0.79    60 1.03
U[212,6]  -0.04    0.04 0.30 -0.57 -0.25 -0.03  0.19  0.53    56 1.05
U[212,7]  -0.04    0.04 0.34 -0.67 -0.25 -0.06  0.17  0.62    64 1.02
U[212,8]  -0.08    0.06 0.33 -0.73 -0.32 -0.08  0.15  0.54    34 1.13
U[212,9]  -0.08    0.05 0.34 -0.70 -0.34 -0.07  0.16  0.60    41 1.05
U[212,10] -0.03    0.04 0.32 -0.68 -0.23 -0.02  0.19  0.59    51 1.03
U[213,1]   0.08    0.06 0.35 -0.50 -0.12  0.06  0.28  0.85    32 1.09
U[213,2]   0.00    0.03 0.30 -0.62 -0.19  0.01  0.21  0.56   101 1.02
U[213,3]   0.00    0.03 0.29 -0.60 -0.17  0.03  0.21  0.52   107 1.05
U[213,4]   0.02    0.05 0.34 -0.63 -0.20  0.03  0.27  0.67    47 1.08
U[213,5]   0.02    0.04 0.31 -0.57 -0.19  0.04  0.22  0.59    64 1.05
U[213,6]   0.05    0.03 0.32 -0.59 -0.17  0.06  0.27  0.68    87 1.01
U[213,7]   0.09    0.04 0.30 -0.50 -0.09  0.08  0.26  0.71    45 1.08
U[213,8]  -0.05    0.04 0.30 -0.67 -0.22 -0.03  0.16  0.49    71 1.04
U[213,9]   0.01    0.05 0.32 -0.55 -0.22  0.02  0.24  0.59    49 1.09
U[213,10]  0.03    0.03 0.30 -0.52 -0.18  0.00  0.23  0.64    82 1.03
U[214,1]   0.08    0.05 0.34 -0.62 -0.14  0.08  0.28  0.75    46 1.09
U[214,2]   0.03    0.04 0.31 -0.52 -0.18  0.01  0.25  0.62    48 1.09
U[214,3]  -0.06    0.05 0.36 -0.75 -0.33 -0.05  0.19  0.64    47 1.10
U[214,4]   0.01    0.03 0.33 -0.64 -0.23  0.02  0.23  0.65    96 1.03
U[214,5]  -0.12    0.04 0.33 -0.77 -0.35 -0.12  0.11  0.54    88 1.06
U[214,6]   0.01    0.04 0.33 -0.66 -0.20  0.02  0.22  0.64    54 1.08
U[214,7]  -0.07    0.04 0.30 -0.65 -0.27 -0.08  0.14  0.53    62 1.11
U[214,8]   0.11    0.05 0.35 -0.56 -0.15  0.10  0.35  0.76    48 1.08
U[214,9]   0.07    0.04 0.33 -0.55 -0.13  0.06  0.27  0.79    78 1.03
U[214,10]  0.03    0.03 0.28 -0.47 -0.15  0.03  0.24  0.53    95 1.05
U[215,1]  -0.06    0.04 0.33 -0.69 -0.28 -0.06  0.15  0.63    72 1.03
U[215,2]  -0.07    0.04 0.30 -0.64 -0.28 -0.04  0.13  0.53    67 1.04
U[215,3]   0.00    0.04 0.31 -0.58 -0.22 -0.01  0.20  0.61    60 1.06
U[215,4]   0.00    0.03 0.29 -0.52 -0.22  0.00  0.20  0.55    78 1.05
U[215,5]   0.06    0.05 0.33 -0.54 -0.17  0.03  0.30  0.72    40 1.14
U[215,6]   0.02    0.03 0.33 -0.71 -0.19  0.05  0.24  0.60    98 1.03
U[215,7]   0.03    0.04 0.33 -0.71 -0.17  0.07  0.24  0.63    58 1.06
U[215,8]  -0.05    0.04 0.31 -0.72 -0.25 -0.03  0.15  0.52    65 1.04
U[215,9]  -0.04    0.06 0.32 -0.72 -0.24 -0.05  0.16  0.59    25 1.12
U[215,10]  0.06    0.03 0.27 -0.51 -0.11  0.06  0.24  0.65   110 1.05
U[216,1]   0.06    0.07 0.37 -0.82 -0.15  0.08  0.30  0.68    27 1.13
U[216,2]  -0.03    0.09 0.29 -0.57 -0.22 -0.03  0.18  0.56    11 1.10
U[216,3]   0.00    0.03 0.30 -0.58 -0.21 -0.01  0.19  0.58    91 1.01
U[216,4]  -0.02    0.04 0.32 -0.61 -0.22 -0.03  0.20  0.60    63 1.01
U[216,5]  -0.18    0.14 0.37 -0.91 -0.41 -0.17  0.05  0.58     7 1.23
U[216,6]   0.04    0.05 0.30 -0.57 -0.15  0.04  0.23  0.58    35 1.07
U[216,7]   0.01    0.05 0.32 -0.56 -0.23  0.01  0.24  0.63    35 1.12
U[216,8]   0.03    0.03 0.29 -0.53 -0.17  0.02  0.22  0.60    71 1.03
U[216,9]   0.09    0.06 0.33 -0.62 -0.15  0.09  0.28  0.76    35 1.09
U[216,10]  0.00    0.03 0.32 -0.66 -0.20  0.01  0.23  0.57   103 1.03
U[217,1]  -0.11    0.04 0.32 -0.70 -0.30 -0.12  0.08  0.52    64 1.09
U[217,2]  -0.07    0.04 0.31 -0.80 -0.27 -0.07  0.14  0.47    50 1.08
U[217,3]   0.09    0.05 0.31 -0.46 -0.14  0.07  0.28  0.73    43 1.09
U[217,4]  -0.10    0.11 0.33 -0.65 -0.36 -0.12  0.16  0.51    10 1.14
U[217,5]   0.04    0.07 0.36 -0.61 -0.22  0.06  0.30  0.71    26 1.14
U[217,6]  -0.02    0.05 0.32 -0.60 -0.23 -0.04  0.17  0.64    40 1.09
U[217,7]   0.05    0.03 0.30 -0.50 -0.17  0.06  0.27  0.61    79 1.05
U[217,8]  -0.02    0.04 0.32 -0.66 -0.23 -0.01  0.20  0.54    79 1.03
U[217,9]  -0.02    0.05 0.33 -0.69 -0.23  0.01  0.21  0.57    52 1.03
U[217,10]  0.01    0.09 0.34 -0.64 -0.23  0.03  0.22  0.69    15 1.15
U[218,1]  -0.11    0.03 0.28 -0.60 -0.30 -0.14  0.08  0.46   112 1.01
U[218,2]  -0.05    0.03 0.30 -0.66 -0.24 -0.04  0.13  0.55    81 1.04
U[218,3]   0.02    0.03 0.32 -0.53 -0.19  0.01  0.22  0.74    95 1.02
U[218,4]  -0.05    0.03 0.30 -0.62 -0.22 -0.06  0.13  0.52    72 1.05
U[218,5]   0.03    0.03 0.31 -0.56 -0.20  0.04  0.22  0.66   116 1.01
U[218,6]   0.04    0.04 0.34 -0.56 -0.22  0.03  0.26  0.72    66 1.03
U[218,7]  -0.03    0.03 0.31 -0.59 -0.23 -0.05  0.17  0.56    99 1.07
U[218,8]  -0.03    0.03 0.33 -0.68 -0.23 -0.04  0.18  0.66   107 1.02
U[218,9]   0.00    0.03 0.31 -0.56 -0.20 -0.03  0.19  0.64    79 1.02
U[218,10] -0.01    0.04 0.30 -0.65 -0.21  0.00  0.19  0.55    64 1.05
U[219,1]  -0.02    0.03 0.32 -0.71 -0.19 -0.01  0.19  0.55    97 1.01
U[219,2]   0.07    0.03 0.32 -0.57 -0.14  0.08  0.28  0.67   114 1.03
U[219,3]  -0.04    0.03 0.29 -0.56 -0.23 -0.05  0.14  0.56    80 1.02
U[219,4]   0.05    0.04 0.34 -0.60 -0.17  0.06  0.26  0.74    78 1.05
U[219,5]   0.02    0.05 0.33 -0.57 -0.21  0.01  0.25  0.61    48 1.07
U[219,6]   0.06    0.04 0.32 -0.60 -0.14  0.06  0.27  0.71    66 1.01
U[219,7]   0.04    0.03 0.31 -0.55 -0.19  0.05  0.27  0.62    89 1.03
U[219,8]   0.01    0.04 0.33 -0.70 -0.18  0.01  0.22  0.67    82 1.01
U[219,9]  -0.07    0.04 0.32 -0.73 -0.28 -0.08  0.18  0.52    81 1.02
U[219,10]  0.02    0.03 0.31 -0.59 -0.18  0.02  0.22  0.64    91 1.09
U[220,1]  -0.04    0.08 0.30 -0.64 -0.22 -0.03  0.16  0.55    15 1.12
U[220,2]   0.03    0.09 0.31 -0.46 -0.20  0.00  0.23  0.70    12 1.12
U[220,3]   0.03    0.04 0.30 -0.56 -0.17  0.04  0.25  0.57    71 1.03
U[220,4]   0.01    0.03 0.30 -0.59 -0.19  0.02  0.21  0.59    92 1.04
U[220,5]   0.05    0.09 0.34 -0.65 -0.17  0.06  0.27  0.70    15 1.20
U[220,6]  -0.01    0.04 0.32 -0.61 -0.22 -0.01  0.21  0.62    58 1.09
U[220,7]  -0.02    0.05 0.32 -0.65 -0.23 -0.02  0.20  0.62    39 1.04
U[220,8]   0.01    0.04 0.28 -0.54 -0.18  0.03  0.21  0.51    40 1.12
U[220,9]   0.02    0.04 0.30 -0.53 -0.21  0.01  0.25  0.63    62 1.06
U[220,10] -0.01    0.04 0.33 -0.66 -0.24 -0.01  0.22  0.58    81 1.01
U[221,1]  -0.06    0.05 0.36 -0.73 -0.29 -0.07  0.19  0.69    42 1.07
U[221,2]   0.04    0.06 0.32 -0.58 -0.15  0.05  0.26  0.67    26 1.09
U[221,3]   0.07    0.07 0.35 -0.56 -0.16  0.06  0.27  0.77    27 1.20
U[221,4]   0.01    0.03 0.29 -0.53 -0.20  0.02  0.20  0.58    83 1.04
U[221,5]   0.01    0.05 0.33 -0.64 -0.23  0.02  0.24  0.56    37 1.09
U[221,6]   0.04    0.04 0.31 -0.61 -0.17  0.07  0.27  0.57    73 1.00
U[221,7]  -0.01    0.03 0.30 -0.60 -0.20 -0.02  0.18  0.61    91 1.01
U[221,8]  -0.06    0.04 0.32 -0.68 -0.26 -0.05  0.15  0.62    59 1.06
U[221,9]  -0.08    0.03 0.29 -0.68 -0.26 -0.09  0.09  0.54    97 1.05
U[221,10]  0.03    0.05 0.29 -0.58 -0.16  0.05  0.24  0.54    39 1.08
U[222,1]  -0.03    0.04 0.33 -0.72 -0.23 -0.03  0.20  0.62    86 1.01
U[222,2]   0.03    0.05 0.32 -0.61 -0.17  0.03  0.23  0.68    35 1.07
U[222,3]   0.02    0.03 0.31 -0.57 -0.20  0.04  0.24  0.62    92 1.04
U[222,4]   0.03    0.05 0.33 -0.57 -0.19  0.01  0.25  0.71    55 1.02
U[222,5]  -0.05    0.04 0.32 -0.62 -0.29 -0.04  0.14  0.61    58 1.07
U[222,6]   0.04    0.05 0.33 -0.62 -0.16  0.07  0.26  0.62    42 1.12
U[222,7]  -0.01    0.04 0.34 -0.66 -0.24  0.01  0.21  0.66    67 1.02
U[222,8]   0.01    0.05 0.32 -0.59 -0.22  0.00  0.23  0.62    49 1.09
U[222,9]  -0.03    0.05 0.35 -0.71 -0.25  0.00  0.23  0.53    56 1.05
U[222,10]  0.02    0.04 0.27 -0.57 -0.15  0.03  0.20  0.51    46 1.09
U[223,1]  -0.03    0.04 0.35 -0.71 -0.28 -0.02  0.21  0.69    94 1.02
U[223,2]  -0.01    0.03 0.29 -0.58 -0.20  0.01  0.18  0.57   111 1.01
U[223,3]   0.10    0.03 0.30 -0.47 -0.13  0.10  0.31  0.67    86 1.01
U[223,4]  -0.08    0.03 0.30 -0.64 -0.29 -0.11  0.12  0.51    88 1.03
U[223,5]  -0.02    0.05 0.37 -0.74 -0.26 -0.02  0.23  0.65    46 1.09
U[223,6]  -0.10    0.03 0.30 -0.66 -0.31 -0.10  0.10  0.53   111 1.01
U[223,7]  -0.05    0.04 0.33 -0.64 -0.27 -0.06  0.16  0.65    77 1.01
U[223,8]   0.04    0.03 0.31 -0.61 -0.14  0.05  0.26  0.58    90 1.00
U[223,9]   0.00    0.04 0.30 -0.55 -0.20 -0.01  0.20  0.56    53 1.04
U[223,10] -0.07    0.04 0.30 -0.60 -0.27 -0.09  0.15  0.54    60 1.10
U[224,1]   0.00    0.04 0.33 -0.55 -0.21 -0.02  0.18  0.73    63 1.02
U[224,2]  -0.06    0.04 0.34 -0.77 -0.28 -0.05  0.19  0.56    61 1.06
U[224,3]   0.02    0.04 0.35 -0.75 -0.23  0.08  0.28  0.63    71 1.05
U[224,4]  -0.01    0.05 0.33 -0.67 -0.22  0.00  0.21  0.59    40 1.06
U[224,5]  -0.04    0.03 0.30 -0.67 -0.21 -0.03  0.18  0.48    97 1.01
U[224,6]  -0.02    0.05 0.33 -0.62 -0.24 -0.02  0.24  0.58    41 1.12
U[224,7]  -0.01    0.04 0.30 -0.58 -0.21 -0.01  0.17  0.58    65 1.06
U[224,8]  -0.01    0.04 0.32 -0.60 -0.22  0.00  0.18  0.62    74 1.05
U[224,9]   0.02    0.05 0.33 -0.56 -0.22  0.01  0.26  0.68    46 1.11
U[224,10]  0.04    0.04 0.31 -0.51 -0.20  0.02  0.27  0.63    69 1.02
U[225,1]  -0.02    0.04 0.33 -0.67 -0.21 -0.03  0.20  0.62    86 1.05
U[225,2]  -0.05    0.04 0.33 -0.65 -0.26 -0.07  0.16  0.60    85 1.05
U[225,3]   0.01    0.04 0.32 -0.59 -0.23  0.01  0.22  0.66    62 1.01
U[225,4]   0.05    0.04 0.31 -0.58 -0.16  0.05  0.27  0.57    55 1.06
U[225,5]   0.04    0.03 0.30 -0.55 -0.17  0.05  0.24  0.61    81 1.02
U[225,6]   0.00    0.03 0.31 -0.57 -0.24 -0.04  0.22  0.59    98 1.00
U[225,7]  -0.03    0.03 0.30 -0.62 -0.25 -0.02  0.18  0.54    82 1.04
U[225,8]   0.02    0.05 0.30 -0.57 -0.19  0.03  0.22  0.62    32 1.15
U[225,9]   0.04    0.04 0.33 -0.58 -0.19  0.01  0.28  0.69    74 1.03
U[225,10] -0.01    0.04 0.31 -0.65 -0.21 -0.02  0.22  0.56    74 1.02
U[226,1]  -0.06    0.04 0.32 -0.69 -0.27 -0.03  0.17  0.50    67 1.03
U[226,2]   0.02    0.05 0.31 -0.60 -0.19  0.02  0.26  0.56    33 1.10
U[226,3]   0.04    0.05 0.31 -0.53 -0.15  0.06  0.22  0.61    41 1.07
U[226,4]   0.00    0.03 0.32 -0.62 -0.24  0.02  0.21  0.61   102 1.02
U[226,5]   0.02    0.03 0.29 -0.58 -0.17  0.04  0.23  0.58    82 1.06
U[226,6]   0.00    0.04 0.30 -0.56 -0.21  0.00  0.19  0.60    49 1.05
U[226,7]   0.02    0.04 0.34 -0.67 -0.21  0.01  0.27  0.69    63 1.06
U[226,8]   0.03    0.04 0.32 -0.58 -0.21  0.04  0.26  0.66    79 1.04
U[226,9]  -0.03    0.03 0.30 -0.62 -0.23 -0.04  0.16  0.56    77 1.04
U[226,10] -0.02    0.04 0.32 -0.62 -0.25 -0.02  0.21  0.59    71 1.02
U[227,1]   0.00    0.03 0.32 -0.59 -0.22  0.00  0.20  0.63    85 1.05
U[227,2]  -0.01    0.03 0.30 -0.62 -0.22  0.00  0.19  0.52    86 1.02
U[227,3]   0.02    0.04 0.31 -0.63 -0.17  0.01  0.24  0.61    78 1.05
U[227,4]  -0.03    0.03 0.29 -0.63 -0.23 -0.03  0.17  0.56   116 1.04
U[227,5]   0.00    0.04 0.29 -0.68 -0.15  0.00  0.18  0.51    61 1.02
U[227,6]  -0.06    0.06 0.31 -0.67 -0.28 -0.05  0.15  0.57    24 1.10
U[227,7]   0.02    0.06 0.31 -0.58 -0.20  0.02  0.23  0.64    29 1.11
U[227,8]   0.06    0.06 0.31 -0.65 -0.13  0.07  0.27  0.64    29 1.12
U[227,9]   0.03    0.03 0.31 -0.58 -0.17  0.05  0.24  0.60   101 1.02
U[227,10] -0.05    0.04 0.32 -0.66 -0.24 -0.02  0.18  0.50    52 1.07
U[228,1]  -0.02    0.03 0.31 -0.57 -0.25 -0.02  0.17  0.63   117 1.03
U[228,2]   0.03    0.03 0.32 -0.57 -0.19  0.02  0.25  0.65    88 1.02
U[228,3]   0.00    0.04 0.34 -0.66 -0.24 -0.01  0.25  0.67    62 1.06
U[228,4]   0.02    0.06 0.33 -0.58 -0.24  0.03  0.25  0.67    32 1.07
U[228,5]   0.05    0.03 0.31 -0.58 -0.18  0.07  0.27  0.61    93 1.04
U[228,6]  -0.04    0.04 0.33 -0.68 -0.29 -0.03  0.21  0.62    60 1.08
U[228,7]  -0.04    0.04 0.33 -0.67 -0.26 -0.07  0.18  0.60    65 1.06
U[228,8]   0.01    0.05 0.33 -0.59 -0.22  0.02  0.24  0.66    38 1.10
U[228,9]   0.02    0.04 0.31 -0.54 -0.18 -0.01  0.19  0.77    78 1.06
U[228,10]  0.10    0.04 0.32 -0.44 -0.14  0.07  0.33  0.73    72 1.04
U[229,1]  -0.06    0.03 0.27 -0.57 -0.27 -0.05  0.14  0.46    90 1.04
U[229,2]  -0.03    0.04 0.33 -0.62 -0.28 -0.06  0.20  0.59    77 1.05
U[229,3]   0.00    0.05 0.32 -0.64 -0.19  0.02  0.22  0.58    41 1.09
U[229,4]  -0.01    0.04 0.32 -0.64 -0.22  0.00  0.22  0.59    80 1.07
U[229,5]   0.07    0.05 0.33 -0.75 -0.13  0.07  0.29  0.63    41 1.11
U[229,6]   0.03    0.04 0.30 -0.62 -0.17  0.03  0.24  0.61    70 1.03
U[229,7]  -0.01    0.05 0.30 -0.61 -0.21 -0.04  0.17  0.67    41 1.08
U[229,8]   0.01    0.04 0.34 -0.65 -0.23  0.01  0.23  0.68    75 1.04
U[229,9]  -0.01    0.05 0.29 -0.51 -0.21 -0.03  0.19  0.64    36 1.09
U[229,10]  0.03    0.05 0.34 -0.68 -0.21  0.05  0.29  0.72    54 1.07
U[230,1]   0.00    0.04 0.30 -0.59 -0.18  0.03  0.19  0.59    61 1.05
U[230,2]   0.03    0.03 0.32 -0.59 -0.18  0.02  0.24  0.68    91 1.02
U[230,3]  -0.04    0.03 0.32 -0.63 -0.26 -0.05  0.16  0.60    90 1.01
U[230,4]  -0.02    0.03 0.30 -0.58 -0.23  0.01  0.18  0.55    76 1.01
U[230,5]   0.01    0.04 0.32 -0.56 -0.21 -0.01  0.23  0.62    79 1.00
U[230,6]  -0.05    0.09 0.33 -0.61 -0.27 -0.08  0.15  0.67    15 1.11
U[230,7]  -0.02    0.05 0.32 -0.75 -0.22  0.02  0.20  0.51    46 1.08
U[230,8]  -0.04    0.04 0.32 -0.76 -0.22 -0.02  0.19  0.50    63 1.02
